HSCODE,DESCRIPTION,CD,RD,SD,VAT,AIT,AT,FIXED
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
85261000,Radar Apparatus,1,0,0,15,5,5,26.2
85269110,GPS Vehicle tracking system,25,3,0,15,5,5,58.6
85269190,Radio Navigational Aid Apparatus,1,0,0,15,5,5,26.2
85269200,Radio Remote Control Apparatus,1,0,0,15,5,5,26.2
85271200,Pocket-size radio cassette-players,25,0,20,0,5,5,62.5
85271300,Other apparatus combined with sound recording or reproducing apparatus,25,3,0,15,5,5,58.6
85271900,"Radio receivers, portable, (excl. sound recording/reproducing apparatus) nes",25,3,0,15,5,5,58.6
85272100,Combined with sound recording or reproducing apparatus :,25,0,10,15,5,5,70
85272900,"Radio receivers for motor vehicles, nes",25,3,0,15,5,5,58.6
85279100,Combined with sound recording or reproducing apparatus :,25,0,10,15,5,5,70
85279200,"Not combined with sound recording or reproduce. apparatus, combined with a clock",25,3,0,15,5,5,58.6
85279900,"Other sound record. or reproducing apparatus, nes, CBU",25,3,0,15,5,5,58.6
85284200,Capable of directly connecting to and designed for use with an automatic data process,25,3,0,15,0,5,53.6
85284900,"Other Cathode-ray tube monitors, excl. of a kind solely....used in an automati",25,3,0,15,5,5,58.6
85285210,Computer monitor size not exceeding 30 inch,25,3,0,0,0,5,34.4
85285290,"Other Monitor, excluding Computer monitor size not exceeding 22 inch",25,3,0,15,5,5,58.6
85285900,"Other Monitor, excl, of a kind solely or principally?.an automatic data proc..",25,3,0,15,5,5,58.6
85286200,"Projector, Cpbl.of directly connecting?for use with auto data processing mchn, 8471",5,0,0,15,5,5,31
85286900,"Other Projections, excl. of a kind solely or prin?.an automatic data proc..sys",5,0,0,15,5,5,31
85287110,"Reception apparatus for television,?.,Not designed to incorporate a video disp",10,0,0,15,5,5,37
85287190,"Reception apparatus for television,?.,Not designed to incorporate a video disp",25,3,0,15,5,5,58.6
85287200,"Other Reception apparatus for television,.,Colour, CKD",25,3,20,15,5,5,89.32
85287300,"Other, black and white or other monochrome",25,3,0,15,5,5,58.6
85291000,Aerials And Aerial Reflectors Of All Kinds And Parts Thereof,25,3,0,15,5,5,58.6
85299010,Parts of apparatus of Heading 85.27,25,3,0,15,5,5,58.6
85299021,LED bulb with bar,25,3,20,15,5,5,89.32
85299022,Open Cell for use in manufacturing of LCD/LED panel,25,3,0,15,5,5,58.6
85299023,Other Parts,25,3,0,15,5,5,58.6
85299029,Parts of app. of 85.25-85.28 Excl. Imp. By VAT reg. TV Mfg. including TV card,25,3,20,15,5,5,89.32
85299030,Loaded printed circuit board of Heading 85.27 and 85.28,25,3,20,15,5,5,89.32
85299090,Parts Of Apparatus Of Heading No. 85.25 & 85.26,5,0,0,15,5,5,31
85301000,Electrical Signalling... Equipment For Railways Or Tramways,10,0,0,15,5,5,37
85308000,"Electrical Signalling... Equipment For Roads, Inland Waterways...",1,0,0,15,5,5,26.2
85309000,"Parts Of Electrical Signalling Equipment For Railways, Etc, Of 85.30",10,0,0,15,5,5,37
85311000,Electrical Burglar Or Fire Alarms And Similar Apparatus,1,0,0,15,5,5,26.2
85312000,ndicator panels incorp. liquid crystal devices (LCD) or light-emitting diodes (LED),10,0,0,15,5,5,37
85318000,"Electrical Apparatus For Sound Or Visual Signalling, Nes",10,0,0,15,5,5,37
85319000,Parts Of Apparatus Of 85.31,10,0,0,15,5,5,37
85321000,Fixed Capacitors For 50/60 Hz Circuits Having Power Capacity >=0.5kvar,10,0,0,15,5,5,37
85322100,Fixed Electrical Capacitors Of Tantalum,10,0,0,15,5,5,37
85322200,Aluminium electrolytic,10,0,0,15,5,5,37
85322300,"Fixed Electrical Capacitors Of Ceramic Dielectric, Single Layer",10,0,0,15,5,5,37
85322400,"Fixed Electrical Capacitors Of Ceramic Dielectric, Multilayer",10,0,0,15,5,5,37
,,,,,,,,
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
85322500,Fixed Electrical Capacitors Of Dielectric Of Paper Or Plastics,10,0,0,15,5,5,37
85322910,Capacitor,10,0,0,15,5,5,37
85322990,"Fixed electrical capacitors, nes, Excl capacitors imp by VAT reg comp. manu.",10,0,0,15,5,5,37
85323000,Electrical Variable Or Adjustable (Pre-Set) Capacitors,10,0,0,15,5,5,37
85329000,Parts Of Electrical Capacitors Of 85.32,10,0,0,15,5,5,37
85331000,"Fixed Carbon Resistors, Composition Or Film Types",10,0,0,15,5,5,37
85332100,Fixed Resistors For A Power Handling Capacity =<20w,10,0,0,15,5,5,37
85332900,Other Fixed Resistors For A Power Handling Capacity >20w,10,0,0,15,5,5,37
85333100,Wirewound Variable Resistors For A Power Handling Capacity =<20w,10,0,0,15,5,5,37
85333900,Wirewound Variable Resistors For A Power Handling Capacity >20 W,10,0,0,15,5,5,37
85334000,"Variable Resistors, Nes (Incl. Rheostats And Potentiometers)",10,0,0,15,5,5,37
85339000,"Parts Of Electrical Resistors, Rheostats And Potentiometers",10,0,0,15,5,5,37
85340000,Printed Circuits,5,0,0,15,5,5,31
85351000,"Fuses, >1000 V",25,3,0,15,5,5,58.6
85352110,Automatic Circuit Breakers For A Voltage 1.0-72.5 Kv,10,0,0,15,5,5,37
85352190,Automatic Circuit Breakers For A Voltage 1.0-72.5 Kv,10,0,0,15,5,5,37
85352900,Automatic Circuit Breakers For A Voltage >72.5 Kv,10,0,0,15,5,5,37
85353000,"Isolating Switches And Make-And-Break Switches, >1000 V",10,0,0,15,5,5,37
85354010,Lightning arresters,10,0,0,15,5,5,37
85354090,Excl. Lightning arresters,10,0,0,15,5,5,37
85359010,"Other Apparatus For Switching... Electrical Circuits, >1000 V, Nes",10,0,0,15,5,5,37
85359090,"Other Apparatus For Switching... Electrical Circuits, >1000 V, Nes",10,0,0,15,5,5,37
85361000,"Fuses, =<1000 V",25,3,0,15,5,5,58.6
85362000,"Automatic Circuit Breakers, =<1000 V",10,0,0,15,5,5,37
85363010,Motor protector,10,0,0,15,5,5,37
85363090,"Apparatus For Protecting Electrical Circuits, Nes, =<1000 V",10,0,0,15,5,5,37
85364100,Relays For A Voltage =<60 V,10,0,0,15,5,5,37
85364910,PTC relay,10,0,0,15,5,5,37
85364990,Relays For A Voltage 60-1000 V,10,0,0,15,5,5,37
85365000,Other switches,25,3,20,15,5,5,89.32
85366100,"Lamp-Holders, =<1000 V",25,3,20,15,5,5,89.32
85366900,Other,25,3,20,15,5,5,89.32
85367000,"Connectors for optical fibres, optical fibre bundles or cables",25,3,10,15,5,5,73.96
85369010,"Connector, Terminal and Electrical apparatus",25,3,10,15,5,5,73.96
85369090,"Apparatus For Switching... Electrical Circuits, Nes, =<1000 V",25,3,10,15,5,5,73.96
85371010,BUSBAR TRUNKING SYSTEM,1,0,0,15,5,5,26.2
85371020,Electric panel,10,0,0,15,5,5,37
85371090,Other,10,0,0,15,5,5,37
85372000,"Boards...Equipped With Two/More Apparatus Of 85.35/85.36, Voltage > 1000v",10,0,0,15,5,5,37
85381000,"Boards... Desks, Cabinets And Other Bases For Goods Of 85.37, Not Equipped",10,0,0,15,5,5,37
85389000,"Other than Parts Of Apparatus Of 85.35 To 85.37, Nes",25,3,0,15,5,5,58.6
85391000,Sealed Beam Lamp Units,10,0,0,15,5,5,37
85392110,Tungsten Halogen Lomp For Use In Laboratories Or Operation Theatres,5,0,0,15,5,5,31
,,,,,,,,
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
85392190,Other Tungsten Halogen Filament Lamps (Excl.Ultra-Violet Or Infra-Red)Nes.,25,3,10,15,5,5,73.96
85392200,"Filament lamps of a power =<200w and of a voltage >100v, nes",25,3,20,15,5,5,89.32
85392910,Indicator pilot lamp 6V-60V/5 Watt,25,3,0,15,5,5,58.6
85392990,"Elec.filmnt.or discharge lamps,incl. sealed beam..excl.Indicator pilot lamp 6V-60V/5 w",25,3,20,15,5,5,89.32
85393110,Energy Saving Lamp having an output of light 3 times or more compared to normal fla,25,3,0,15,5,5,58.6
85393120,T5 tube light,25,3,0,15,5,5,58.6
85393190,"Discharge Lamp other than Ultra-Violet Lamps, Fluorescent, Hot Cathode",25,3,45,15,5,5,127.72
85393210,Indicator Pilot Lamps (Sodium) Not Exceeding 18 Watts,10,0,0,15,5,5,37
85393290,"Other Mercury Or Sodium Vapour Lamps; Metal Halide Lamps, Nes",25,3,10,15,5,5,73.96
85393910,Special Lamps For Use In Laboratories,5,0,0,15,5,5,31
85393990,"Discharge Lamps, Not Ulta-Viilet Lamps,Mercury Or Sodium Vapour Lamps Nes.",25,3,10,15,5,5,73.96
85394100,Arc-Lamps,10,0,0,15,5,5,37
85394910,For Use In Laboratories Or Operation Theaters,5,0,0,15,5,5,31
85394990,Other Ultra-Violet Or Infra-Red Lamps Nes.,10,0,0,15,5,5,37
85395100,Light-emitting diode (LED) light sources :,25,3,0,15,5,5,58.6
85395200,Light-emitting diode (LED) light sources :Light-emitting diode (LED) lamps,25,5,0,15,5,5,61
85399010,Base Cap For Lamps,25,3,0,15,5,5,58.6
85399020,Loaded printed circuit board of Heading 85.27 and 85.28,25,3,0,15,5,5,58.6
85399030,Of Light-emitting diode (LED) lamps,25,3,0,15,5,5,58.6
85399090,"Parts For Filament Or Discharge Lamps,Excl.Aluminum Base Cap For Lamps,Nes",25,3,0,15,5,5,58.6
85401100,Colour,25,3,0,15,5,5,58.6
85401200,Monochrome,25,3,0,15,5,5,58.6
85402000,Television Camera Tubes; Image Converters/Intensifiers; Photo-Cathodes,10,0,0,15,5,5,37
85404000,"Data/Graphic Display Tubes, monochrome;data/graphic display...dot screen pitch <0.4",10,0,0,15,5,5,37
85406000,Other Cathode-Ray Tubes Nes,10,0,0,15,5,5,37
85407100,Magnetrons,10,0,0,15,5,5,37
85407900,"Microwave Tubes (Excl. Magnetrons, Klystrons And Grid-Controlled Tubes)",10,0,0,15,5,5,37
85408100,Receiver Or Amplifier Valves And Tubes,10,0,0,15,5,5,37
85408900,"Other Valves And Tubes, Nes",10,0,0,15,5,5,37
85409100,Parts Of Cathode-Ray Tubes,10,0,0,15,5,5,37
85409900,Other Parts Of Tubes And Valves Of 85.40 (Excl.Parts Of Cathode-Ray Tubes),10,0,0,15,5,5,37
85411000,"Diodes, other than photosensitive or light-emitting diodes (LED)",5,0,0,15,5,5,31
85412100,"Transistors (Excl. Phototransistors), With A Dissipation Rate <1w",5,0,0,15,5,5,31
85412900,"Transistors (Excl. Phototransistors), With A Dissipation Rate >=1w",5,0,0,15,5,5,31
85413000,"Thyristors, Diacs And Triacs, Other Than Photosensitive Devices",5,0,0,15,5,5,31
85414100,"Photosensitive semi-conductor devices, including....Light-emitting diodes (LED)",5,0,0,15,5,5,31
85414200,Photovoltaic cells not assembled in modules or made up into panels,0,0,0,15,5,5,25
85414300,Photovoltaic cells assembled in modules or made up into panels,1,0,0,15,5,5,26.2
85414900,"Other --- Photosensitive semi-conductor devices,..light-emitting diodes (LED) NES",5,0,0,15,5,5,31
85415100,"Other semi-conductor devices , Semiconductor-based transducers",5,0,0,15,5,5,31
85415900,Other semi-conductor devices : NES,5,0,0,15,5,5,31
85416000,Mounted Piezo-Electric Crystals,5,0,0,15,5,5,31
85419000,Parts Of Devices Of 85.41,5,0,0,15,5,5,31
,,,,,,,,
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
85423110,"Processors & controllers, whet. or not comb.logic ckt, a, SIM module",5,0,0,15,5,5,31
85423120,Other module,10,0,0,15,5,5,37
85423190,"Processors & controllers, whet. or not comb.logic ckt, a, Excl. SIM module",10,0,0,15,5,5,37
85423200,Memories,10,0,0,15,5,5,37
85423300,Amplifiers,10,0,0,15,5,5,37
85423910,"SIM card, TV",25,3,20,15,5,5,89.32
85423990,"Electronic integrated circuits,nes",10,0,0,15,5,5,37
85429000,Parts,10,0,0,15,5,5,37
85431000,Particle accelerators,1,0,0,15,5,5,26.2
85432000,Signal Generators,1,0,0,15,5,5,26.2
85433000,"Machines/Apparatus For Electroplating, Electrolysis Or Electrophoresis",1,0,0,15,5,5,26.2
85434000,Electronic cigarettes and similar personal electric vaporising devices,25,3,100,15,5,5,212.2
85437010,Remote control for electronic and electrical apparatus,25,3,0,15,5,5,58.6
85437020,Electronic talking dictionary,1,0,0,15,5,5,26.2
85437030,Electronic insects repelling devices,25,3,0,15,5,5,58.6
85437040,Electric/Electronic access control,5,0,0,15,5,5,31
85437090,"Other machines & appa., Excl. Remote control for electronic and electrical appa.",10,0,0,15,5,5,37
85439010,Electronic Cigarattes and Similar personal electric vaporising device,25,3,100,15,5,5,212.2
85439090,Parts excluding Electronic Cigarattes and Similar personal electric vaporising device,5,0,0,15,5,5,31
85441100,Of copper,25,3,0,15,5,5,58.6
85441910,Cotton Braided Electric Cables,25,3,0,15,5,5,58.6
85441990,Other Winding Wire (Excl Wire Of Copper & Cotton Braided Electric Cables),25,3,20,15,5,5,89.32
85442000,Co-Axial Cable And Other Co-Axial Electric Conductors,25,3,30,15,5,5,104.68
85443000,"Ignition Wiring Sets And Other Wiring Sets For Vehicles, Aircraft...",10,0,0,15,5,5,37
85444200,"Other electric conductors for a voltage not exceeding 1,000 V: Fitted with conn",25,3,20,15,5,5,89.32
85444900,"Electric Conductors, Nes, For A Voltage <=80 V, Not Fitted With Connectors",25,3,0,15,5,5,58.6
85446000,"Other electric conductors, for a voltage exceeding 1000V",25,3,0,15,5,5,58.6
85447000,Optical Fibre Cables Made Up Of Individually Sheathed Fibres,15,5,10,15,5,5,63.4
85451100,Carbon electrodes for furnaces,5,0,0,15,5,5,31
85451910,Arc carbon used in cinema projector,10,0,0,15,5,5,37
85451990,"Carbon electrodes (excl. for furnaces), nes",25,3,0,15,5,5,58.6
85452000,Carbon Brushes,25,3,0,15,5,5,58.6
85459010,Crabon Block,10,0,0,15,5,5,37
85459020,Carbon rod,15,0,0,15,5,5,43
85459090,"Articles Of Graphite Or Other Carbon, Nes, For Electrical Purposes, Nes",25,3,10,15,5,5,73.96
85461000,Glass Electrical Insulaters,10,0,0,15,5,5,37
85462000,Ceramic Electrical Insulators,25,3,0,15,5,5,58.6
85469000,Electrical Insulators (Excl. Of Glass Or Ceramics),10,0,0,15,5,5,37
85471000,Insulating Fittings Of Ceramics For Electrical Machines...,25,3,0,15,5,5,58.6
85472000,Insulating Fittings Of Plastics For Electrical Machines...,25,3,0,15,5,5,58.6
85479000,Other,25,3,0,15,5,5,58.6
85480000,"Electrical parts of machinery or apparatus, not specified or included elsewhere in th",25,3,0,15,5,5,58.6
85491100,Waste and scrap of lead-acid accumulators; spent lead-acid accumulators,25,3,0,15,5,5,58.6
,,,,,,,,
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
85491200,"Waste and scrap of primary cells, primary .Other, containing lead, cadmium or mercur",25,3,0,15,5,5,58.6
85491300,"Sorted by chemical type and not containing lead, cadmium or mercury",25,3,0,15,5,5,58.6
85491400,"Unsorted and not containing lead, cadmium or mercury",25,3,0,15,5,5,58.6
85491900,"Waste and scrap of primary cells, primary batteries and electric accumulators; ...NES",25,3,0,15,5,5,58.6
85492100,"Containing primary cells, batteries, elec. acm., mercury-switches, glass from CRT ???",25,3,0,15,5,5,58.6
85492900,Of a kind used principally for the recovery of precious metal :NES,25,3,0,15,5,5,58.6
85493100,"Containing primary cells, batteries, electric accumulators, mercury-switches, glass ?",25,3,0,15,5,5,58.6
85493900,Other electrical and electronic assemblies and printed circuit boards : NES,25,3,0,15,5,5,58.6
85499100,"Containing primary cells, primary batteries,elec.accum., mercury-switches,CRT?PCBs",25,3,0,15,5,5,58.6
85499900,"Electrical and electronic waste and scrap.Other,NES",25,3,0,15,5,5,58.6
86011000,Rail Locomotives Powered From An External Source Of Electricity,10,0,0,15,5,5,37
86012000,Rail Locomotives Powered By Electric Accumulators,10,0,0,15,5,5,37
86021000,Diesel-Electric Locomotives,5,0,0,15,5,5,31
86029000,"Rail Locomotives, Nes; Locomotive Tenders",10,0,0,15,5,5,37
86031000,Self-Propelled Railway Coaches..Powered From Exter. Sources Of Electricity,10,0,0,15,5,5,37
86039000,"Self-Propelled Railway Or Tramway Coaches, Vans And Trucks, Nes",10,0,0,15,5,5,37
86040000,"Railway or tramway maintenance or service vehicles, whether or not self -propelled",10,0,0,15,5,5,37
86050000,"Railway/Tramway Passenger Coaches, Not Self-Propelled; Luggage Vans...",5,0,0,15,5,5,31
86061000,"Tank Wagons And The Like, Not Self-Propelled",5,0,0,15,5,5,31
86063000,"Self-Discharging Vans And Wagons, Nes",10,0,0,15,5,5,37
86069100,"Railway Or Tramway Goods Vans And Wagons, Covered And Closed",5,0,0,15,5,5,31
86069200,"Railway Or Tramway Goods Vans And Wagons, Open, With Sides",10,0,0,15,5,5,37
86069900,"Railway Or Tramway Goods Vans And Wagons, Not Self-Propelled, Nes",10,0,0,15,5,5,37
86071100,Parts Of Driving Bogies & Bissel-Bogies Of Railway Or Tramway Locomotives,10,0,0,15,5,5,37
86071200,"Parts Of Bogies & Bissel-Bogies,Nes,Of Railway.. Locomotives/Rolling Stock",5,0,0,15,5,5,31
86071900,"Axles, Wheels And Parts Of Bogies, Etc, Of Railway.. Locos/Rolling Stock",10,0,0,15,5,5,37
86072100,"Air Brakes And Parts Thereof, Of Railway... Locomotives/Rolling Stock",10,0,0,15,5,5,37
86072900,"Brakes And Parts Thereof, Of Railway... Locomotives/Rolling Stock",10,0,0,15,5,5,37
86073000,"Hooks And Other Coupling Devices, Buffers, And Parts Thereof",10,0,0,15,5,5,37
86079100,"Parts Of Railway Or Tramway Locomotives, Nes",10,0,0,15,5,5,37
86079900,"Parts Of Railway Or Tramway Rolling Stock, Nes",10,0,0,15,5,5,37
86080000,Railway/Tramway Track Fixtures/Fittings; Mechanical Signalling...,10,0,0,15,5,5,37
86090010,Insulated Or Refer Container,15,0,0,0,5,0,20
86090090,"Containers Specially Designed For Transport By One Or More Method, Nes",15,0,0,0,5,0,20
87011000,Single axle tractors,5,0,0,15,5,5,31
87012100,With only compression-ignition internal combustion piston engn(diesel or semi-diesel,5,0,0,15,5,5,31
87012200,With both cmpr-ignition intl.comb. Pstn.engn(dsl/semi-dsl)&elec.motor as mtrs for pr,5,0,0,15,5,5,31
87012300,With both spark-ignition intl.combustion piston engn.&electric motor as motors for pr,5,0,0,15,5,5,31
87012400,Road tractors for semi-trailers : With only electric motor for propulsion,5,0,0,15,5,5,31
87012900,Road tractors for semi-trailers : NES,5,0,0,15,5,5,31
87013000,Track-laying tractors,5,0,0,0,5,5,15.25
87019110,"Other, of an engine power, Not exceeding 18 kW",1,0,0,15,5,5,26.2
87019190,"Other, of an engine power, Not exceeding 18 kW",5,0,0,15,5,5,31
,,,,,,,,
HSCODE,TARRIFF_DESCRIPTION,CD,RD,SD,VAT,AIT,AT,TTI
87019210,"Other Tracktor, of an engine power Exceeding 18 kW but not exceeding 37 kW",1,0,0,15,5,5,26.2
87019290,"Other Tracktor, of an engine power Exceeding 18 kW but not exceeding 37 kW",5,0,0,15,5,5,31
87019310,"Other tracktor, of an engine power Exceeding 37 kW but not exceeding 75 kW",1,0,0,15,5,5,26.2
87019390,"Other tracktor, of an engine power Exceeding 37 kW but not exceeding 75 kW",5,0,0,15,5,5,31
87019410,"Other tracktor, of an engine power Exceeding 75 kW but not exceeding 130 kW",1,0,0,15,5,5,26.2
87019490,"Other tracktor, of an engine power Exceeding 75 kW but not exceeding 130 kW",5,0,0,15,5,5,31
87019510,"Other tracktor, of an engine power Exceeding 130 kW",1,0,0,15,5,5,26.2
87019590,"Other tracktor, of an engine power Exceeding 130 kW",5,0,0,15,5,5,31
87021010,"Built-Up, Double Decker Bus (diesel or semi-diesel)",5,0,0,15,5,5,31
87021020,"Built-up, having a seating capacity of 40 or more, excluding folding seats",10,0,0,15,5,5,37
87021030,"Built-Up,Having A Seating Capacity >15 but not exceeding 40,incl.the driver",5,0,0,15,5,5,31
87021041,"Built-up, having a seating capacity not exceeding 15, incl. the driver, human hauler",25,3,30,15,5,5,104.68
87021049,"Built-up, having a seating capacity not >15, incl. the driver, excl. human hauler",25,3,20,15,5,5,89.32
